"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76"
"19",605.844836916223,612.292485379501,337.451673776941,591.426070375038,593.832466240665,604.872863045371,607.146735359214,595.451225650618,587.26634360689,596.607937173069,598.584586292301,599.451975595123,608.886311143145,585.918667687851,613.061466276356,578.857966515656,631.834095279876,538.620129366459,0,549.348687370788,603.042285484567,624.00404891652,589.722436906329,626.413592360351,618.763029690461,609.653608846142,938.287968126496,875.246589150255,698.327093049976,594.055750786021,608.02948869993,737.784287968087,606.271961925418,760.110119832832,591.969091031595,588.603557589996,658.975983426902,713.432069991321,593.444151688628,726.69869172869,597.82546816623,589.622149973386,598.142919666602,595.603537351235,602.710251106244,602.203200366374,603.409203961781,615.230603070762,598.778221796317,606.252656656081,608.341446618517,598.597061070546,604.460485933732,641.954324791327,627.001402158229,378.266349030191,591.803099179964,595.74312068465,614.501998418088,664.026596725889,661.548958547206,350.669841354671,343.275994854317,582.498919989034,344.822135391734,351.824949313481,340.044046127681,356.228251744793,373.715781168001,585.122510891818,586.108181715817,390.681829483537,347.091387105697,330.436331153627,346.911538524756,589.583677264032
"20",707.460760276047,715.54337434423,449.824913235273,695.063952864592,696.213109997716,707.278959906213,709.378207228923,698.033358014967,690.678404556631,700.095358883061,698.885164540758,701.760592413384,713.328754592317,690.621516428836,720.313457176765,684.367523691718,736.528897372172,659.024508496312,549.348687370788,0,707.672505427211,725.416957406309,695.979064829304,732.428197188131,721.510958634209,714.904942000026,1032.29440113767,974.95335817628,799.846183290879,698.051071564905,713.52549876096,841.318512101066,709.273808059534,863.104178030272,696.915073812784,692.756925732037,760.826131755724,817.224392629819,697.618958960153,828.301878572329,704.237444512552,695.428190076599,703.051840370994,699.323493942363,704.038319553588,704.99662069393,709.493208988429,718.875735469331,701.377221894162,710.856123812486,711.996419532526,702.508175426757,710.341062052876,744.925704967625,731.552847502784,490.253735999033,697.295411008501,699.858843672504,719.227938564651,767.154590906226,768.441309970915,463.13404048099,455.409660805487,688.36833920089,456.675343707463,464.397109397358,451.612123474017,469.180656316944,486.711439250708,691.628702536311,690.381793274169,499.984767826348,458.880044184253,444.174574677132,458.137780079924,692.72557510589
"21",391.482665700854,396.410038834078,427.58716702239,376.607549770911,379.160062751221,393.842440950456,395.398323336477,380.167719960286,371.24597272961,381.786686520163,481.827550600786,385.281942824945,492.607471797548,211.403024003583,215.95784564443,131.118819316444,516.373621797554,693.973547589038,603.042285484567,707.672505427211,0,231.969277349839,133.338778501165,277.286634631666,266.434893432343,261.820956917558,609.445992228011,543.972694091489,344.701719066707,223.425826853424,259.873114259279,314.125944574294,144.031502962983,346.648155630281,145.842134192609,373.238513772301,447.338655906852,500.710676458124,378.27354207996,514.403258355903,228.543972089519,211.738413635777,385.325951496433,478.121198655311,486.700872875727,386.953752303653,489.92029795325,500.160007473384,383.32409449714,488.422198493463,490.495085292619,382.517326381934,208.240083419389,243.592053176706,228.521230606345,462.769503134744,473.643823527744,381.01775488939,497.192115702272,270.695684919204,266.708807452163,442.463332282231,436.925736640772,156.13509958229,439.252735034844,446.177095170273,433.253805420595,447.264452858027,464.580629007959,164.316230830476,158.479554593987,476.09519145033,436.897139743948,427.021778862201,441.192913235582,375.247047206961
"22",426.01843550393,431.795395283599,450.32163999132,411.785934007443,413.492177549149,428.20811597675,428.517291995001,415.799003963116,407.458725259832,418.190237106015,509.479097193623,419.923529008455,520.28378156458,276.938870340206,285.150230854721,213.994987947518,544.331216674944,715.791485621433,624.00404891652,725.416957406309,231.969277349839,0,221.811970075383,339.735317976087,328.81755019003,323.749164389218,665.744429067817,599.502998665037,407.51043936205,287.372437308997,321.774031252196,390.999134704626,234.376619201604,417.878813954598,224.981985789233,408.701650887793,483.072086391449,535.530054929119,414.095269248711,548.713316090258,292.652454751248,277.429534685623,419.611309724779,505.809726243126,514.894221763082,422.981780545841,518.096453377608,527.751211097101,418.027648992164,515.719394780202,518.062465961739,419.312300419241,276.184565970469,313.03589116045,299.961883502031,484.262590606022,502.414159849963,416.435423401998,525.595054262866,339.152154633158,334.917757590522,467.060413500016,460.207490276846,227.924071135486,461.922495910885,468.574339889791,455.380741668265,471.327641905449,487.530784965303,240.431642134849,233.798580457126,499.96685292803,459.722555045985,449.881651467563,465.127864094311,411.251115167332
"23",380.632802587217,384.682053569721,416.452769855199,365.19018062529,368.357296577758,383.936034191759,384.166658527117,367.847495614341,360.63130624966,372.086533447544,471.193427015529,374.280489837493,482.457245120005,198.823881072483,200.459014309754,120.963776975495,506.650180419562,683.641009236976,589.722436906329,695.979064829304,133.338778501165,221.811970075383,0,264.366438120436,254.825274671843,248.877589391266,597.800147968104,532.395754758561,332.376467837998,210.749408172105,246.489230839918,307.635110431422,141.132661793826,338.61815933426,136.364311358316,362.353246222845,436.868116543244,490.468588224505,367.713662605802,502.805027566663,215.529077439938,199.634083859273,374.293115976199,466.849398139356,476.578026764992,376.182132032561,479.863596135143,490.098894117399,372.123704360161,478.464444837789,480.010496602694,372.11562080566,193.536414211713,228.506850919453,215.653105494179,452.682245481227,464.679639601368,370.724160550786,486.987523550149,256.375747538255,252.550397643835,430.469043557716,425.476617308305,143.049101376531,428.08331639862,433.993956825813,421.942077196553,436.334474561296,452.39843096798,152.380031892055,146.302777204016,464.259585182034,424.453958376528,415.863283646583,429.179764081835,364.353745788775
"24",413.003187567908,418.225147826199,453.344350029608,399.803746817409,402.163847728765,417.223238503034,418.252050086086,402.717565269432,395.245952623652,405.750937895173,506.202606391828,408.208318774224,516.99783345563,198.262621337856,275.070448506369,255.281639691726,540.458179324596,719.19776580267,626.413592360351,732.428197188131,277.286634631666,339.735317976087,264.366438120436,0,168.233438089716,161.873597173631,595.024792337364,528.573075587104,329.39980620483,210.428501165146,158.793072499478,430.835730391383,283.895320783673,457.005639563585,270.16909145995,394.958214899768,469.039584259478,521.870338398323,400.90589542507,536.81871955381,202.604963239834,221.926157507458,408.227524897509,503.86325806663,511.616308080332,409.538998106508,514.884296531086,525.570376581797,405.731073116997,513.165267875499,515.163215765001,406.805200609134,270.033789489708,299.925026391994,287.074824014112,490.649783646023,500.723514350669,404.856101520436,521.528664918307,330.775683867776,326.692735696023,469.196789949095,462.986026903329,242.236564292839,465.691547486481,472.401640791822,459.112631679851,474.61469207676,490.567438828478,243.221801291496,242.098883043455,503.140321848508,463.145849386084,453.348039234247,466.567302106384,398.222204838233
"25",404.533121197629,410.297699757006,444.373268683563,390.848242768414,394.350141468989,407.49978202317,409.226949442492,393.479615407968,386.549234329731,396.393095228987,497.036466940008,398.715353673817,508.123997185224,188.317093337222,264.917492791719,244.563030713105,531.184350352243,708.758504394859,618.763029690461,721.510958634209,266.434893432343,328.81755019003,254.825274671843,168.233438089716,0,149.926401706317,582.904937370515,517.549566715443,317.52520404451,201.836157050486,148.937364074655,419.846110431384,275.306855982185,446.110070533509,259.996181656903,385.627357816682,460.523704101889,514.324862765649,392.182402918983,527.476318278462,194.088387204564,212.847662234734,399.884823925928,494.327414223507,501.981312008161,402.150587795872,505.613211938498,515.163877350246,397.669467163254,504.064307224285,506.278073684721,397.022598639979,260.444859672925,290.324975470885,277.556741162546,481.405652991179,491.522003602013,396.5001743804,513.028801462252,321.130180068228,317.543274888299,459.619614763582,454.053218299182,231.97687271152,456.715832539314,463.228243398238,450.28040924089,465.185762731964,480.879897723653,234.019380458665,232.232654144383,494.101478954912,453.279349015305,444.473723377087,458.169224163687,390.071833955342
"26",396.511536217194,402.135924055438,437.979532660249,382.979401684516,385.76888378958,400.40891491406,401.369060657207,385.712892569775,378.231645688304,388.418721008398,489.759823665603,391.631469669564,500.201552241571,181.878130447032,260.260224929478,238.431952421637,522.160555775317,704.650168749161,609.653608846142,714.904942000026,261.820956917558,323.749164389218,248.877589391266,161.873597173631,149.926401706317,0,575.693460594829,512.616805672866,311.558443670878,195.559739252213,143.081361908224,414.438798404407,268.613953273471,439.497745605189,254.307682239118,378.193670981796,452.363494924026,507.223124643803,384.108650822221,520.221554174,189.330130511415,206.409985061171,391.463813869516,486.075730988252,494.555587506669,393.311371794252,498.197452021594,506.917658301532,389.304358746275,496.561458974769,497.394670447922,389.697622474895,254.070691599461,284.283410040518,271.593287267963,474.67949405298,483.095162327669,387.713827901846,504.150418926209,314.459009707662,311.358731199019,452.6868830252,447.085251097276,225.846833289277,449.656350793294,455.937098485719,443.288944097209,458.061785459528,475.100964529846,228.230694263816,226.608593344207,485.848257837421,447.608206679222,437.597175875309,451.032036420986,381.097327152679
"27",732.302379468417,739.287157670153,767.753947149572,718.725173892757,723.055165971951,736.042355160052,736.711367402973,721.197254068932,715.683990058972,725.233326470576,815.775480224936,728.882504983329,826.533742311033,562.219841541384,611.928275344117,586.152854054107,851.615509057256,1023.38962687717,938.287968126496,1032.29440113767,609.445992228011,665.744429067817,597.800147968104,595.024792337364,582.904937370515,575.693460594829,0,822.181910130754,628.410673160253,562.843426448168,575.547152841224,752.559488972948,614.125258314792,782.932394599682,602.639649447838,715.538338218064,788.118730882457,839.47560242188,720.381941337629,849.211059527189,555.208689958052,563.056264673206,726.929001005619,811.305361112205,822.307456490911,730.6522227085,824.310130479974,834.396031090708,725.648979427235,821.809704553159,823.278657878218,725.607661325217,603.740359542698,635.762006935724,624.613275858159,800.574662703506,810.483608000482,724.313960987707,832.10663884429,663.911927141705,661.640575560465,783.436251968142,778.006980259979,574.526622681305,779.400976547796,786.013382025506,773.148512997382,788.039979006265,804.872819150969,578.100125617946,575.852585467347,815.161955430263,775.874162146703,767.171347110809,779.260119903201,718.857075486502
"28",673.452937120001,678.692373455633,705.77613682412,660.231678111728,662.270667006276,674.939420935725,676.156952627641,662.285177616299,655.494307185098,665.268651199323,756.922399467798,667.150465842202,768.577105312129,496.641022342383,545.794644870799,520.79941473638,791.099331150687,962.418777264831,875.246589150255,974.95335817628,543.972694091489,599.502998665037,532.395754758561,528.573075587104,517.549566715443,512.616805672866,822.181910130754,0,554.564131027468,496.550382794269,508.575641109007,692.073108458132,549.835590809764,711.109229551301,537.157156647123,656.116073671659,724.852196955624,779.816990694358,661.336226580799,793.299274981691,490.344793275634,495.03147947935,667.922282618179,754.448608848519,761.892091911088,669.237005674985,766.650776354559,774.547227412933,666.703296466688,762.454844901713,767.182644758715,667.081648155723,539.119858974028,570.249391729811,557.459844488501,742.570243722384,751.178823559329,664.553611652774,773.330342142555,600.640540385553,596.181834321944,723.487260576139,717.059235371143,509.03155877266,715.735195430212,727.540968042507,712.684927182561,727.605744541541,745.043040626612,512.843282177637,512.4310481334,756.419418354103,716.684426669857,707.229655095948,719.885358546629,658.910693422818
"29",489.31004509156,494.099502956085,527.947269577868,473.827744522579,476.817866574401,490.987155447523,491.305355261933,477.358951588495,469.836189927675,481.288748743988,578.006220407122,483.096552100763,588.426864577068,298.024491113204,343.867207529606,321.536295514342,611.404159159514,789.281854139677,698.327093049976,799.846183290879,344.701719066707,407.51043936205,332.376467837998,329.39980620483,317.52520404451,311.558443670878,628.410673160253,554.564131027468,0,296.795254866287,311.824474217925,497.409654235647,351.435583433547,526.140201990931,338.377202012142,471.351223949641,541.855684372064,597.198389976206,476.260455141191,611.236729618597,291.13277243436,293.62575248593,482.986990077334,574.766122299702,582.77858726876,484.847689570054,586.986545688536,596.458937939506,481.955050305265,584.461618832499,586.772170458789,479.931694813792,340.458166513125,371.534662136764,359.218346074253,563.908086477595,571.344671674228,480.184303419958,593.628810193322,400.180596944841,396.895438146695,543.659637227134,537.767011321662,309.599262910927,539.268127742365,545.616695387602,532.763501447973,547.775581431369,564.928470695497,310.759390568449,309.343222537178,576.214251316335,536.556167904388,526.439877095362,540.162512337935,473.157131258424
"30",383.725703069843,388.116898055734,419.789838942017,369.899078240558,371.639482326694,386.483524221335,388.274471508191,372.620168765373,364.652410508418,375.445019522646,474.627081339304,378.204970026141,485.218545366795,179.832459885341,227.025103499978,200.7185113117,508.228187840808,682.69312448174,594.055750786021,698.051071564905,223.425826853424,287.372437308997,210.749408172105,210.428501165146,201.836157050486,195.559739252213,562.843426448168,496.550382794269,296.795254866287,0,194.395196322617,381.352666029042,231.19551266797,406.12465531126,217.034044236281,365.523133768361,438.611408311249,492.204539526013,370.884381898313,506.483684677257,163.20426930597,182.889340557815,375.779668424816,471.960545751674,479.206917682251,380.254611507409,482.751497400729,493.405732508507,375.953585256189,479.993329231704,483.640778685563,376.731882767754,220.072202882076,250.766899881186,239.523793320984,454.803521375891,468.817737744244,374.67692098377,490.213098460769,281.197606718621,277.256805995219,435.082319249791,429.382596628226,188.76663967508,431.712626386603,438.87176901303,425.638487072915,441.205168229513,457.134851195087,191.671545124561,188.464507501636,469.011806414843,429.530343471698,419.623333279748,433.182507800744,367.623500048085
"31",395.467893242818,401.367882120183,434.306793021388,381.745880463196,383.371527196442,398.300263483818,400.236473480138,383.646746373285,376.39412686994,387.530741364598,487.62597522999,390.148687954712,498.613386718467,182.168591886057,258.202165926017,237.487622873262,521.382689314636,700.025563653261,608.02948869993,713.52549876096,259.873114259279,321.774031252196,246.489230839918,158.793072499478,148.937364074655,143.081361908224,575.547152841224,508.575641109007,311.824474217925,194.395196322617,0,413.728439265033,266.316720897039,436.916792401334,251.387083209669,376.943896956134,452.132666090753,504.912770373914,382.87486725258,517.242763253838,187.700154549,203.337698963495,389.766838250108,484.905538476185,492.503904547706,392.015324826753,496.360431047547,507.238837808705,388.030414929525,494.005920320185,496.597533156602,388.03130174251,252.507665747073,282.846199072697,269.865082672192,472.262069483155,481.680760962081,386.470913486808,503.557613147198,312.935968165072,309.22198589164,450.536483028658,444.006668058652,225.000718846102,446.843367844255,453.270213517261,441.304142010274,456.135545783723,470.716407960783,226.278125482129,224.267940392055,484.866798941518,443.861388558839,435.606058919748,447.895213050576,379.742516507456
"32",530.780913919272,535.237270642409,565.631467029249,516.253816751911,517.46107526556,534.189654942163,532.947981041138,517.722277316023,512.447161822183,522.904733007292,615.391465148184,524.334008360777,626.095758124786,369.690221410551,376.597127521292,293.868289694493,649.446880814903,826.981485214721,737.784287968087,841.318512101066,314.125944574294,390.999134704626,307.635110431422,430.835730391383,419.846110431384,414.438798404407,752.559488972948,692.073108458132,497.409654235647,381.352666029042,413.728439265033,0,320.774779081699,478.110276601276,283.8994029882,513.412975883465,587.282535664308,639.886963229628,517.593923004603,651.354832620379,384.78504985219,369.051977284976,523.877388953391,611.411059094471,621.242973204628,526.928363729156,623.413194343982,632.664999916973,521.249287247293,622.750674544982,620.548945777927,522.945200886062,367.677841315655,403.069229970349,386.888954308917,601.335244698254,607.419425748226,520.626034790294,630.68585246065,429.453839898319,425.767415215408,581.115752571138,575.656390485511,322.554448891715,577.525374778771,583.959510164023,571.186677012187,582.726146766691,602.017704347836,328.551637842981,323.245397496696,613.917533046733,575.545068875505,562.935032607884,578.286613416758,515.242427796745
"33",395.310059170774,399.613794109728,431.192252666596,379.947435045703,383.309558685237,398.401452121765,398.676602750291,384.383676272244,376.173492775816,386.731972784408,486.064487007186,388.662952720962,497.209176796974,219.962627678252,225.388903032662,136.675195371838,520.875804980825,696.016054956729,606.271961925418,709.273808059534,144.031502962983,234.376619201604,141.132661793826,283.895320783673,275.306855982185,268.613953273471,614.125258314792,549.835590809764,351.435583433547,231.19551266797,266.316720897039,320.774779081699,0,353.055116977154,152.723574348101,377.098369194249,451.120155544086,504.983588221643,382.794699760917,517.6364748987,236.008666332797,219.942582373291,388.54443975707,482.783823199247,490.966629702126,390.546129474726,494.19814444759,504.777501300853,385.96989452574,492.512509315066,494.035853535921,386.943867828199,217.017970973158,252.236397339735,239.787745878772,467.338883527408,479.37244068538,384.750328943874,501.415642163508,278.764533554736,275.255781361738,446.014553552419,440.30791398819,166.207760972128,443.021412298994,449.791999801001,436.305756735524,451.510863583243,468.442256259887,175.091970993095,168.711351773599,480.450842324763,440.43102491348,429.480393633439,444.316143292381,379.048070169427
"34",554.770124578856,560.265375685185,588.157892024964,541.082132776355,544.463877759823,557.834660140817,557.671644106228,545.38976680505,537.393978202138,547.85987856316,641.500477384204,550.884248168476,650.676457228314,397.151754031782,404.92501734142,324.785505909898,674.944398850984,849.765718793814,760.110119832832,863.104178030272,346.648155630281,417.878813954598,338.61815933426,457.005639563585,446.110070533509,439.497745605189,782.932394599682,711.109229551301,526.140201990931,406.12465531126,436.916792401334,478.110276601276,353.055116977154,0,314.90899794068,538.238240380443,611.741826332604,664.559109516593,543.151978072336,678.709209930408,411.04837094537,398.192011773397,550.440261790274,638.077738188791,647.417842900408,552.189776617651,649.033449230526,659.805603289922,549.07821485426,646.666459001099,649.767802354781,546.701443862457,395.337985386903,430.902950225323,419.159126207293,623.323509577748,634.237160387553,546.90034965668,654.807072785647,456.820976672821,454.556046156062,605.643904020178,598.877777498735,351.091486055328,600.091901290047,608.205340617034,592.737974420736,609.455957370926,626.119552995388,358.890550574242,353.09878091354,637.834991302077,597.435942978526,589.607838469073,604.075737815161,541.10078449369
"35",379.839793693482,384.612123117379,417.155418344853,365.209565538825,367.919313451021,383.575308401277,383.866887907263,369.027520633595,360.918276135041,370.985478017745,470.921138652404,373.95482046984,482.008270237173,204.515764276284,208.65892426446,120.919689996842,505.500624621248,683.911327359102,591.969091031595,696.915073812784,145.842134192609,224.981985789233,136.364311358316,270.16909145995,259.996181656903,254.307682239118,602.639649447838,537.157156647123,338.377202012142,217.034044236281,251.387083209669,283.8994029882,152.723574348101,314.90899794068,0,361.885608338038,436.55559184034,490.54872512481,367.626354904121,502.743838915827,221.645874450901,204.78951993261,373.555751305522,467.360068555912,476.347648529235,375.54292001604,479.257160989091,489.718400310853,371.833618613634,477.273594881248,479.077639317216,372.10312828138,200.022294925319,235.856621602521,221.087222106973,453.287243107538,463.802421628786,370.205894771397,486.302685251067,262.57733015094,259.032593213047,432.381819857501,426.33386251582,151.012147811689,428.772566458508,435.65633732353,423.016240136489,436.782636306758,453.336154924285,159.735699152625,150.529975248461,466.074085802656,426.543574473397,416.601150191077,430.716418283752,363.770910689922
"36",112.479034983175,102.859401694965,415.990731603132,98.6982790551415,114.899269580153,129.963813486293,137.45214700629,100.016541278168,101.214575342529,106.311991449447,388.174577280417,129.244950980195,398.570346752646,352.726725806708,383.967205386892,349.314021930594,422.552949509762,678.565897325829,588.603557589996,692.756925732037,373.238513772301,408.701650887793,362.353246222845,394.958214899768,385.627357816682,378.193670981796,715.538338218064,656.116073671659,471.351223949641,365.523133768361,376.943896956134,513.412975883465,377.098369194249,538.238240380443,361.885608338038,0,160.183884044256,227.149507105103,79.8683503414549,234.896611452097,365.756889280469,356.978857401772,117.25245089921,383.97331429268,393.139700992294,118.310350316698,395.971257651729,406.856528854346,117.029059502217,394.192443766207,397.530790547068,113.223442261246,373.550657979504,412.411417667907,397.155362400066,452.910947741379,382.271251560904,118.272500667296,403.551580105245,435.321692442925,432.356726279327,431.117483410497,424.490678514288,351.140012310056,427.779361353119,433.540322729259,421.063665514936,435.85196058762,452.470323779591,354.438692050465,355.253584586548,465.183249333302,425.479102221849,416.20252428367,428.299225922405,106.342835971121
"37",199.609816329782,191.42538435786,489.217837889683,185.89607823997,201.548854486248,214.157966163062,217.061549748992,189.350212684683,185.800852305783,183.994418753586,463.707114690681,213.44348659843,474.334611535778,426.724604500213,458.063973653257,422.80617207378,498.615703809546,750.021687647352,658.975983426902,760.826131755724,447.338655906852,483.072086391449,436.868116543244,469.039584259478,460.523704101889,452.363494924026,788.118730882457,724.852196955624,541.855684372064,438.611408311249,452.132666090753,587.282535664308,451.120155544086,611.741826332604,436.55559184034,160.183884044256,0,278.154034110445,166.989195107118,282.175585419666,440.374306716445,430.368696090065,202.314743471808,459.261096371688,468.178789911253,204.209936923099,471.911149026097,482.090315355285,202.678000627763,469.22978490625,473.388328238264,199.922343200742,447.825553280807,486.360194840255,471.997496659946,523.482451453219,457.368334904948,204.570344818043,477.056571314906,509.351079657562,506.363785441046,503.047663950236,497.157078317282,424.698379928538,500.633591148047,506.883528208513,493.134463118433,508.57795878914,525.332959745772,429.013072153262,429.798665779535,537.99636907333,497.770180161981,488.168974612884,500.54039827615,192.800932460326
