"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"
"T_ae_T12313_pu"	0.10503501706374238	0.098080126805441	0.11856470474064729	0.11448881556601485	0.11590405486276223	0.11095476086499426	0.0910039303217041	0.08921668526695457	0.08804405842107817	0.11669658886894076	0.11528943665388908	0.11491743089588691	0.11180390444304268	0.11692302715642033	0.13848318695715464	0.11431089976870946	0.08564219515745548	0.08640238083685121	0.08725152441489964	0.11123780872434373	0.11414915813479548	0.09096349491322561	0.08565836932084687	0.10952334740485549	0.11072832257751468	0.1140197648276643	0.09639801381273554	0.09615540136186455	0.10834263347728339	0.11096284794668995	0.10984683067268346	0.11014605269542432	0.11025118475746842	0.11191712358678248	0.113866110275446	0.11456159930127614	0.11080919339447168	0.11027544600255552	0.11592022902615362	0.13824866158797935	0.0	0.08912772736830188	0.10863376841832856	0.13724586345771264	0.09866239668753134	0.11580700988241384	0.11564526824849984	0.11916314878612903	0.13834570656832776	0.13675255147427498	0.11775599657107737	0.11004092063338024	0.10769566694162744	0.13949407216911705	0.11425429019683957	0.11408446148122989	0.0979669076617012	0.11021074934898992	0.11711711711711711	0.11060701635207919	0.1379656137286299
"T_ae_T13219_pu"	0.10596503145874779	0.09931745030488298	0.11803904443042684	0.11546735245119447	0.11714137836220422	0.1116098144823459	0.09250004043540848	0.09202290261536222	0.09085027576948582	0.11796626069516554	0.11706050754524722	0.11499021463114821	0.11197373315865237	0.11812800232907952	0.14030278033868698	0.11668041470554935	0.08778527180681579	0.09278308829475795	0.09269413039610526	0.11210312646578356	0.1149821275494525	0.09040548627622236	0.09202290261536222	0.11090623837482007	0.11060701635207919	0.1139146327656202	0.0968104549792162	0.09768385980235172	0.10946673783298559	0.11134294078638782	0.11168259821760719	0.10999239814320605	0.10907855791159202	0.11121354747925663	0.11660763097028806	0.11581509696410953	0.11143189868504051	0.11070406133242758	0.11804713151212254	0.13953450757759556	0.08912772736830188	0.0	0.1104210134730781	0.1400197324793375	0.09789412392643991	0.11751338412020639	0.11537839455254177	0.12129005127209795	0.1402785190935999	0.13965581380303105	0.11748912287511928	0.11084154172125447	0.10894916460446083	0.1412004464069096	0.11465055719992884	0.11441603183075355	0.09784560143626571	0.1115612919921717	0.11869409804777847	0.11195755899526097	0.14014103870477299
"T_ae_T13278_ma"	0.11638119268280848	0.11128633121451793	0.11291183463535348	0.10639364678861986	0.10989535316285765	0.09608261762660326	0.1093373445258544	0.11025118475746842	0.10844776553932747	0.11004092063338024	0.10664434632118654	0.10847202678441457	0.09985928477849483	0.11203034273052226	0.13755317256214922	0.10828602390541349	0.10873081339867695	0.11199799440373946	0.11147233409351902	0.08329694146570268	0.08425121710579521	0.10745305449075647	0.1094263024245071	0.08971808433208792	0.09032461545926537	0.10456596632539182	0.11041292639138241	0.10887638086919954	0.08899024697947498	0.08892555032590939	0.08905494363304058	0.08870719912012551	0.09020330923382988	0.09130315234444498	0.1036359519303864	0.10394326103482297	0.09414171801963543	0.09210377343231921	0.11110841541721254	0.13811118119915247	0.10863376841832856	0.1104210134730781	0.0	0.1377553496045417	0.11193329775017387	0.10735600951040808	0.10607825060248759	0.11270157051126531	0.1377230012777589	0.13634011030779433	0.1127500930014395	0.08750222394746632	0.08518931858249632	0.1378523945848901	0.0854076697882802	0.0854481051967587	0.10910281915667912	0.0876882268264674	0.11080110631277597	0.09533051902890323	0.13727821178449545
"T_ae_T13575_pa"	0.14434632118653662	0.13939702718876867	0.1322561340514662	0.13063871771232632	0.13137464214663497	0.13152020961715755	0.13691429310818898	0.13794135248354278	0.13827292283306647	0.1309541138984586	0.13148786129037476	0.13287883934203504	0.13057402105876073	0.13173047374124575	0.08395199508305433	0.1299917511766704	0.13729438594788684	0.14069096026008054	0.1412489688970838	0.14170184547204295	0.14432205994144953	0.13692238018988467	0.13883093147006972	0.13502191599139535	0.13865301567276433	0.1298785320329306	0.1391058922477235	0.13729438594788684	0.1366393323305352	0.13613793326540186	0.13794943956523847	0.13714881847736426	0.1356527083636599	0.13626732657253304	0.131051158878807	0.1321995244795963	0.13708412182379867	0.13460947482491467	0.13173047374124575	0.0831513739951801	0.13724586345771264	0.1400197324793375	0.1377553496045417	0.0	0.1388632797968525	0.1320863053358565	0.1310026363886328	0.1333236288352985	0.0842350429424038	0.08332120271078979	0.13269283646303395	0.13628350073592443	0.13710838306888576	0.08287641321752633	0.14360230967053228	0.14412796998075275	0.13755317256214922	0.1387500606531127	0.13119672634932958	0.12926391382405744	0.08094360069225419
"T_ae_T14205_In"	0.09846830672683456	0.09439241755220211	0.12086143594222588	0.11688259174794184	0.11888010092677956	0.1139631552557944	0.09655166836495382	0.09825804260274637	0.09663253918191081	0.11909036505086774	0.11752147120190208	0.11689067882963754	0.11529752373558477	0.11921975835799893	0.13951833341420414	0.1184838339236903	0.09130315234444498	0.10157374609798309	0.10159800734307017	0.11581509696410953	0.11712520419881281	0.09754637941352484	0.1001180713927572	0.1127743542465266	0.11253982887735133	0.11748103579342359	0.09384249599689456	0.09327640027819561	0.1127258317563524	0.11258026428582982	0.11311401167774597	0.11205460397560936	0.11350219159913953	0.11468290552671163	0.11755381952868488	0.11766703867242467	0.11409254856292558	0.11359114949779223	0.11907419088747634	0.13868536399954712	0.09866239668753134	0.09789412392643991	0.11193329775017387	0.1388632797968525	0.0	0.11897714590712795	0.11705242046355152	0.12241415562780016	0.13931615637181166	0.13820822617950088	0.12045708185744092	0.11264496093939541	0.11148042117521471	0.13944554967894285	0.11703624630016013	0.11785304155142576	0.09214420884079771	0.11323531790318146	0.1206107364096592	0.11348601743574814	0.13948598508742135
"T_ae_T14601_suta"	0.12373234994419914	0.11782878030633866	0.10080547333689165	0.09930127614149158	0.10079738625519595	0.09765959855726462	0.1161062319051547	0.11577466155563103	0.11583127112750093	0.10010189722936581	0.10123408866676371	0.10344994905138531	0.09934979863166578	0.09956814983744966	0.1311239426140683	0.09771620812913452	0.11537030747084608	0.1172465104242483	0.11675319844081065	0.11185242693321688	0.11304931502418038	0.11562909408510845	0.11590405486276223	0.10507545247222087	0.10788166982062852	0.10010998431106151	0.11719798793407411	0.11595257735293642	0.10656347550422954	0.1071457453863199	0.10721044203988549	0.10718618079479839	0.10648260468727255	0.10533423908648325	0.10196192601937665	0.10189722936581105	0.10770375402332315	0.10628042764488006	0.1001827680463228	0.1320377828456823	0.11580700988241384	0.11751338412020639	0.10735600951040808	0.1320863053358565	0.11897714590712795	0.0	0.10121791450337231	0.09897779287366361	0.13135846798324358	0.13057402105876073	0.10146861403593899	0.10596503145874779	0.10730748702023388	0.1319730861921167	0.11341323370048684	0.11406828731783848	0.11624371229398159	0.10755818655280056	0.09866239668753134	0.09810438805052808	0.13125333592119948
"T_ae_T16625_suta"	0.12243841687288726	0.11692302715642033	0.10169505232341858	0.09902631536383781	0.10199427434615944	0.09667297459038932	0.11532987206236757	0.11604962233328481	0.11534604622575897	0.09964902065440664	0.1014767011176347	0.09997250392223463	0.09860578711566144	0.09840361007326896	0.1311077684506769	0.09949536610218837	0.11566144241189125	0.11799052194025264	0.117416339139858	0.11075258382260178	0.11251556763226422	0.11367202031474923	0.1161951898038074	0.1058841606417908	0.10558493861904993	0.10019085512801851	0.116179015640416	0.11621136396719879	0.10661199799440374	0.10733983534701667	0.10606207643909618	0.107170006631407	0.10352273278664662	0.10439613760978213	0.09997250392223463	0.10146052695424329	0.10425865722095524	0.10448509550843482	0.09816099762239798	0.130889417244893	0.11564526824849984	0.11537839455254177	0.10607825060248759	0.1310026363886328	0.11705242046355152	0.10121791450337231	0.0	0.10082164750028305	0.1311805521859382	0.13029906028110697	0.1002393776181927	0.10547980655700584	0.10486518834813269	0.13163342876089734	0.11231339058987173	0.11233765183495883	0.11572613906545684	0.10694356834392742	0.09882413832144532	0.09672958416225921	0.1308166335096317
"T_ae_T16704_suta"	0.12746049460591652	0.12108787422970547	0.10382195480938748	0.10204279683633365	0.10277872127064228	0.10006146182088732	0.12014168567130865	0.11929254209326022	0.11917123586782474	0.10051433839584648	0.10345803613308102	0.10324777200899284	0.10201044850955085	0.10027172594497549	0.13260387856438124	0.09958432400084105	0.11858087890403869	0.12173484076536141	0.1207077813900076	0.11752147120190208	0.11952706746243551	0.11788538987820855	0.1195836770343054	0.11187668817830397	0.11330810163844275	0.10204279683633365	0.12112022255648827	0.11989098613874197	0.11307357626926748	0.11354262700761802	0.11287948630857068	0.1127581800831352	0.10977404693742217	0.10951526032315978	0.10350655862325521	0.1047843175311757	0.11170685946269429	0.11127015705112653	0.10019085512801851	0.13275753311659955	0.11916314878612903	0.12129005127209795	0.11270157051126531	0.1333236288352985	0.12241415562780016	0.09897779287366361	0.10082164750028305	0.0	0.1320296957639866	0.13198926035550812	0.10097530205250134	0.11134294078638782	0.11253982887735133	0.13306484222103612	0.11917932294952044	0.1196726349329581	0.1184029631067333	0.11435942225888365	0.09824995552105067	0.09956814983744966	0.13166577708768015
"T_ae_T17307_pa"	0.1444757144936678	0.13989842625390203	0.13269283646303395	0.12966826790884242	0.13048506316010805	0.13074384977437042	0.13757743380723633	0.13845892571206755	0.13853170944732884	0.13032332152619405	0.13182751872159412	0.13245831109385867	0.13031523444449836	0.131051158878807	0.08487392239636404	0.12902130137318646	0.13844275154867614	0.14022190952173	0.1410710530997784	0.14189593543273973	0.14395005418344736	0.13745612758180084	0.13852362236563315	0.13458521357982758	0.13753699839875783	0.13128568424798226	0.1399307745806848	0.1387500606531127	0.13641289404305562	0.1357659275073997	0.13804648454558688	0.1367606385559707	0.1357659275073997	0.13657463567696962	0.13148786129037476	0.13181134455820273	0.1367768127193621	0.13380076665534477	0.13126142300289517	0.08347485726300807	0.13834570656832776	0.1402785190935999	0.1377230012777589	0.0842350429424038	0.13931615637181166	0.13135846798324358	0.1311805521859382	0.1320296957639866	0.0	0.08218901127339188	0.1321914373979006	0.1355071408931373	0.13647759069662121	0.08533488605301891	0.14411988289905706	0.14483963316997428	0.13816779077102237	0.13868536399954712	0.13135846798324358	0.12929626215084025	0.08335355103757258
"T_ae_T19420_pa"	0.14268846943891828	0.1380788328723697	0.13185986704837693	0.12906173678166497	0.13050932440519514	0.12949035211153703	0.1356284471185728	0.13686577061801478	0.13727821178449545	0.12989470619632199	0.1309622009801543	0.1310107234703285	0.1289161693111424	0.13007262199362737	0.08387921134779304	0.1288029501674026	0.13714073139566857	0.13935659178029017	0.14038365115564397	0.1400925162145988	0.14263185986704838	0.13657463567696962	0.13770682711436752	0.1333802384071684	0.13626732657253304	0.12967635499053812	0.1378038720947159	0.13715690555905996	0.13485208727578565	0.13532113801413623	0.13713264431397287	0.13608941077522765	0.13512704805343945	0.13520791887039643	0.1295873970918854	0.13131803257476507	0.13615410742879325	0.13287075226033934	0.13031523444449836	0.08446956831157908	0.13675255147427498	0.13965581380303105	0.13634011030779433	0.08332120271078979	0.13820822617950088	0.13057402105876073	0.13029906028110697	0.13198926035550812	0.08218901127339188	0.0	0.13127759716628656	0.13470651980526308	0.13600045287657495	0.08346677018131238	0.14259142445856987	0.1434405680366183	0.13621880408235884	0.13647759069662121	0.12953887460171123	0.12720170799165414	0.08311902566839731
"T_ae_T19436_suta"	0.12490497679007553	0.11877496886473547	0.10060329629449917	0.1001180713927572	0.10218027722516053	0.10041729341549809	0.1173920778947709	0.11806330567551393	0.11740825205816229	0.10004528765749592	0.10232584469568312	0.10095104080741424	0.09971371730797224	0.09928510197810018	0.1323612661135103	0.09930936322318729	0.11743251330324939	0.1196807220146538	0.11997994403739466	0.11671276303233215	0.11870218512947418	0.11554013618645576	0.11798243485855694	0.11266922218448251	0.11151276950199751	0.10037685800701959	0.11926019376647742	0.11793391236838274	0.1105018842900351	0.11229721642648034	0.11066362592394909	0.1117553819528685	0.10801106312775971	0.11080919339447168	0.10169505232341858	0.10336099115273263	0.10924838662720171	0.10905429666650493	0.09879987707635822	0.13165769000598443	0.11775599657107737	0.11748912287511928	0.1127500930014395	0.13269283646303395	0.12045708185744092	0.10146861403593899	0.1002393776181927	0.10097530205250134	0.1321914373979006	0.13127759716628656	0.0	0.11097093502838566	0.11077684506768887	0.13275753311659955	0.11901758131560645	0.11866983680269139	0.11683406925776764	0.11241852265191583	0.09944684361201417	0.09874326750448834	0.13160108043411456
"T_ae_T2166_ma"	0.11780451906125156	0.11078493214938458	0.11027544600255552	0.10624807931809727	0.10733983534701667	0.09601792097303767	0.10940204117942	0.11068788716903619	0.11017840102220712	0.10882785837902534	0.10520484577935206	0.10607825060248759	0.10066799294806476	0.1105423196985136	0.13608132369353196	0.10616720850114028	0.1103644039012082	0.11204651689391366	0.11111650249890824	0.08897407281608359	0.09235447296488589	0.10788975690232423	0.11000857230659744	0.09125462985427078	0.09242725670014719	0.10277063418894658	0.11128633121451793	0.11007326896016303	0.09088262409626863	0.09086644993287722	0.09068853413557183	0.09304187490902033	0.09264560790593107	0.093373445258544	0.1024067155126401	0.1036036036036036	0.0968266291426076	0.0934947514839795	0.10886020670580814	0.13539392174939752	0.11004092063338024	0.11084154172125447	0.08750222394746632	0.13628350073592443	0.11264496093939541	0.10596503145874779	0.10547980655700584	0.11134294078638782	0.1355071408931373	0.13470651980526308	0.11097093502838566	0.0	0.08877998285538681	0.13573357918061688	0.09205525094214502	0.09141637148818478	0.11034822973781681	0.09129506526274929	0.10788975690232423	0.09529817070212043	0.13604897536674915
"T_ae_T2207_ma"	0.11562100700341275	0.1103644039012082	0.1105665809436007	0.10558493861904993	0.10767949277823605	0.0957591343587753	0.10809193394471671	0.10835880764067479	0.10788166982062852	0.10835880764067479	0.10672521713814354	0.10530189075970045	0.09951962734727546	0.1103644039012082	0.13750465007197502	0.1058598993967037	0.10758244779788766	0.11038057806459961	0.11022692351238132	0.08680673492163618	0.08784188137868569	0.10649877885066394	0.10953952156824688	0.08837562877060184	0.08901450822456208	0.10314263994694875	0.11049379720833939	0.10986300483607485	0.0876963139081631	0.0888608536723438	0.08805214550277386	0.08938651398256425	0.08968573600530512	0.09178837724618694	0.10268167629029389	0.10358742944021221	0.09275073996797516	0.09139211024309768	0.1092807349539845	0.13628350073592443	0.10769566694162744	0.10894916460446083	0.08518931858249632	0.13710838306888576	0.11148042117521471	0.10730748702023388	0.10486518834813269	0.11253982887735133	0.13647759069662121	0.13600045287657495	0.11077684506768887	0.08877998285538681	0.0	0.13738334384653952	0.08789849095055559	0.08789040386885988	0.10919986413702751	0.08582819803645657	0.11007326896016303	0.09306613615410743	0.13622689116405454
"T_ae_T24591_suta"	0.1445727594740162	0.1399469487440762	0.1334368479790383	0.13128568424798226	0.13145551296359195	0.1309055914082844	0.13754508548045352	0.13939702718876867	0.13862875442767722	0.1309217655716758	0.1322965694599447	0.13307292930273182	0.1311077684506769	0.1309379397350672	0.08241544956087146	0.1307195885292833	0.13800604913710837	0.1414187976126935	0.14200915457647953	0.1412489688970838	0.14393388002005597	0.13737525676484383	0.13968816212981383	0.13508661264496094	0.13862066734598152	0.13042845358823815	0.13947789800572566	0.1387662348165041	0.13586297248774806	0.1366393323305352	0.13764213046080193	0.1378443075031944	0.13617028159218464	0.136833422291232	0.13129377132967798	0.13265240105455545	0.137666391705889	0.13483591311239426	0.1321510019894221	0.08158248014621444	0.13949407216911705	0.1412004464069096	0.1378523945848901	0.08287641321752633	0.13944554967894285	0.1319730861921167	0.13163342876089734	0.13306484222103612	0.08533488605301891	0.08346677018131238	0.13275753311659955	0.13573357918061688	0.13738334384653952	0.0	0.14305238811522475	0.14395005418344736	0.13852362236563315	0.13829718407815356	0.13012923156549727	0.12911834635353486	0.08286832613583063
"T_ae_T3237_jigu"	0.12091804551409578	0.11545117828780306	0.1184514855969075	0.11293609588044058	0.11485273424232131	0.10105617286945832	0.11350219159913953	0.11320296957639867	0.11204651689391366	0.11723033626085691	0.11355880117100943	0.11200608148543517	0.10557685153735423	0.11934915166513012	0.14377213838614197	0.11335662412861695	0.11299270545231048	0.11643780225467838	0.11748103579342359	0.0774823297264949	0.08032898248338105	0.11179581736134699	0.11380141362188041	0.09265369498762677	0.09359988354602358	0.10949099907807269	0.11530561081728048	0.11355880117100943	0.09260517249745256	0.09305804907241173	0.09173176767431705	0.09414980510133113	0.09288013327510634	0.09202290261536222	0.10949908615976839	0.10843159137593608	0.0968185420609119	0.09392336681385155	0.11595257735293642	0.1435214388535753	0.11425429019683957	0.11465055719992884	0.0854076697882802	0.14360230967053228	0.11703624630016013	0.11341323370048684	0.11231339058987173	0.11917932294952044	0.14411988289905706	0.14259142445856987	0.11901758131560645	0.09205525094214502	0.08789849095055559	0.14305238811522475	0.0	0.07626926747214001	0.11406020023614279	0.0900092192731331	0.11737590373137949	0.09896161871027222	0.14310899768709465
"T_ae_T3260_jigu"	0.12210684652336358	0.11570187782036974	0.11939767415530432	0.11210312646578356	0.11469907969010303	0.10148478819933039	0.11287948630857068	0.11353453992592233	0.11242660973361153	0.11636501851941708	0.11351836576253094	0.11346984327235674	0.10509971371730797	0.1195028062173484	0.144766849434713	0.11291183463535348	0.11380950070357611	0.11642971517298267	0.11496595338606111	0.08002976046064017	0.08041794038203375	0.11186860109660828	0.1138741973571417	0.09374545101654617	0.09351092564737089	0.10956378281333398	0.11581509696410953	0.11334044996522555	0.0923382988014945	0.09253238876219128	0.09261325957914827	0.09370501560806767	0.09199864137027512	0.09296909117375904	0.1092807349539845	0.1094263024245071	0.09588852766590648	0.09315509405276012	0.1172384233425526	0.1445323240655377	0.11408446148122989	0.11441603183075355	0.0854481051967587	0.14412796998075275	0.11785304155142576	0.11406828731783848	0.11233765183495883	0.1196726349329581	0.14483963316997428	0.1434405680366183	0.11866983680269139	0.09141637148818478	0.08789040386885988	0.14395005418344736	0.07626926747214001	0.0	0.11338897245539975	0.09077749203422453	0.11751338412020639	0.09762725023048183	0.14410370873566564
"T_ae_T3376_jigu"	0.09819334594918078	0.09251621459879987	0.11867792388438708	0.1150549112847138	0.11679363384928915	0.11218399728274055	0.09516069031329355	0.09613922719847316	0.09495042618920536	0.11692302715642033	0.1150953466931923	0.11674511135911494	0.11256409012243841	0.11878305594643117	0.13879049606159122	0.1150063887945396	0.08937842690086856	0.10005337473919161	0.10009381014767012	0.11316253416792016	0.11397124233749009	0.09520112572177204	0.09854917754379154	0.11038057806459961	0.11114885082569104	0.11411680980801268	0.09295291701036763	0.09151341646853317	0.11127015705112653	0.11099519627347275	0.11131867954130073	0.11100328335516846	0.11076875798599317	0.11128633121451793	0.11446455432092775	0.11461012179145033	0.11270157051126531	0.11090623837482007	0.11771556116259886	0.13813544244423956	0.0979669076617012	0.09784560143626571	0.10910281915667912	0.13755317256214922	0.09214420884079771	0.11624371229398159	0.11572613906545684	0.1184029631067333	0.13816779077102237	0.13621880408235884	0.11683406925776764	0.11034822973781681	0.10919986413702751	0.13852362236563315	0.11406020023614279	0.11338897245539975	0.0	0.11171494654438999	0.11823313439112362	0.11151276950199751	0.13840231614019766
"T_ae_T4355_ma"	0.1172626845876397	0.11218399728274055	0.11327575331165995	0.10632086305335857	0.10909473207498342	0.0968185420609119	0.10999239814320605	0.1105018842900351	0.11000857230659744	0.11037249098290391	0.10922412538211461	0.1071053099778414	0.10163035566985297	0.11363967198796643	0.13827292283306647	0.10766331861484464	0.1093696928526372	0.11383376194866321	0.11251556763226422	0.0888527665906481	0.09061575040031054	0.10880359713393825	0.11076067090429748	0.09089071117796432	0.08994452261956751	0.1048166658579585	0.11064745176055768	0.11168259821760719	0.08773674931664159	0.0910039303217041	0.09042166043961376	0.09133550067122778	0.09145680689666327	0.09323596486971711	0.10429100554773804	0.10521293286104776	0.09371310268976338	0.09293674284697624	0.10972552444724797	0.13721351513092986	0.11021074934898992	0.1115612919921717	0.0876882268264674	0.1387500606531127	0.11323531790318146	0.10755818655280056	0.10694356834392742	0.11435942225888365	0.13868536399954712	0.13647759069662121	0.11241852265191583	0.09129506526274929	0.08582819803645657	0.13829718407815356	0.0900092192731331	0.09077749203422453	0.11171494654438999	0.0	0.11218399728274055	0.09598557264625487	0.13814352952593528
"T_ae_T742_suta"	0.12491306387177123	0.11875070761964837	0.10051433839584648	0.10112895660471963	0.10207514516311644	0.09885648664822812	0.11756190661038057	0.11811991524738383	0.11693111423811603	0.09951962734727546	0.10212366765329063	0.1013634819738949	0.09967328189949375	0.09780516602778722	0.1299270545231048	0.09829847801122486	0.11706859462694293	0.11821696022773222	0.11838678894334191	0.11542691704271596	0.11644588933637408	0.11635693143772138	0.11734355540459669	0.10848820094780598	0.10993578857133615	0.10004528765749592	0.11879923010982257	0.11672893719572355	0.1092322124638103	0.110477623044948	0.10953952156824688	0.1116664240542158	0.10898960001293934	0.10811619518980381	0.1012502628301551	0.10225306096042182	0.10974169861063937	0.107170006631407	0.09863004836074854	0.13097028806185	0.11711711711711711	0.11869409804777847	0.11080110631277597	0.13119672634932958	0.1206107364096592	0.09866239668753134	0.09882413832144532	0.09824995552105067	0.13135846798324358	0.12953887460171123	0.09944684361201417	0.10788975690232423	0.11007326896016303	0.13012923156549727	0.11737590373137949	0.11751338412020639	0.11823313439112362	0.11218399728274055	0.0	0.09760298898539473	0.13012114448380158
"T_ae_T7941_suta"	0.11777217073446876	0.11261261261261261	0.0990182282821421	0.09571869895029679	0.09736037653452376	0.09318744237954292	0.11127824413282222	0.11162598864573729	0.11058275510699209	0.09816908470409368	0.09816908470409368	0.09744124735148074	0.09381014767011177	0.09977032687984214	0.12932052339592734	0.0967538454073463	0.11065553884225339	0.11246704514209002	0.1127177446746567	0.09673767124395491	0.09806395264204959	0.1092969091173759	0.11206269105730506	0.09473207498342148	0.09551652190790431	0.09541138984586023	0.11232147767156744	0.11099519627347275	0.0934057935853268	0.09578339560386238	0.09487764245394407	0.09622818509712586	0.09382632183350316	0.09487764245394407	0.09622818509712586	0.09713393824704417	0.09638992673103984	0.09449754961424621	0.09702071910330438	0.12924773966066605	0.11060701635207919	0.11195755899526097	0.09533051902890323	0.12926391382405744	0.11348601743574814	0.09810438805052808	0.09672958416225921	0.09956814983744966	0.12929626215084025	0.12720170799165414	0.09874326750448834	0.09529817070212043	0.09306613615410743	0.12911834635353486	0.09896161871027222	0.09762725023048183	0.11151276950199751	0.09598557264625487	0.09760298898539473	0.0	0.12865738269688
"T_ae_T8268_pa"	0.14411179581736136	0.13913015349281058	0.13228039529655328	0.1297410516441037	0.13029906028110697	0.1309460268167629	0.13638863279796853	0.13841849030358905	0.137666391705889	0.1298623578695392	0.13130185841137368	0.13181943163989843	0.1298380966244521	0.13114011677745968	0.08274701991039514	0.12967635499053812	0.13675255147427498	0.14110340142656122	0.1413217526323451	0.14200106749478383	0.14342439387322692	0.13741569217332233	0.138903715205331	0.13496530641952545	0.1376259562974105	0.1286897310236628	0.13927572096333318	0.1378038720947159	0.13588723373283518	0.13549905381144162	0.13743995341840942	0.13646141653322982	0.13525644136057063	0.1356931437721384	0.1298623578695392	0.13131803257476507	0.13612175910201044	0.13377650541025765	0.13049315024180375	0.083127112750093	0.1379656137286299	0.14014103870477299	0.13727821178449545	0.08094360069225419	0.13948598508742135	0.13125333592119948	0.1308166335096317	0.13166577708768015	0.08335355103757258	0.08311902566839731	0.13160108043411456	0.13604897536674915	0.13622689116405454	0.08286832613583063	0.14310899768709465	0.14410370873566564	0.13840231614019766	0.13814352952593528	0.13012114448380158	0.12865738269688	0.0
