"","pop 1","pop 2","pop 3","pop 4","pop 5","pop 6","pop 7"
"1",0,2,0.945454545454546,0.181818181818182,0.573529411764706,0,0.571428571428571
"2",0,2,0.763636363636364,0,0.220588235294118,0,0.285714285714286
"3",0,1.33333333333333,0,0.509090909090909,0.632352941176471,1.02222222222222,1.33333333333333
"4",0,2,0.981818181818182,1.12727272727273,1.86764705882353,2.64444444444444,1.33333333333333
"5",0,0.666666666666667,1.41818181818182,0.618181818181818,1.35294117647059,1.62222222222222,0.571428571428571
"6",0,0,0.436363636363636,0.181818181818182,0.558823529411765,0.555555555555556,0.857142857142857
"7",0,0.666666666666667,0.436363636363636,0.363636363636364,0.676470588235294,0.911111111111111,0.285714285714286
"8",0,2,0.618181818181818,0.509090909090909,0.779411764705882,1.06666666666667,0.857142857142857
"9",0,1.33333333333333,1.01818181818182,0.327272727272727,0.544117647058823,1.11111111111111,1.14285714285714
"10",0,0,0.836363636363636,0,0,0.4,0.285714285714286
"11",0,0,0,0,0.235294117647059,0.2,1.52380952380952
"12",0,0.666666666666667,0,0,0.352941176470588,0.2,1.52380952380952
"13",0,0.666666666666667,0,0,0.117647058823529,0,0
"14",0,0,0,0,0,0,0
"15",0,0,0,0.690909090909091,0.117647058823529,0,0.285714285714286
"16",0,2.66666666666667,1.01818181818182,3.49090909090909,3.29411764705882,2.8,4
"17",0,4,2.21818181818182,3.16363636363636,3.51470588235294,3.2,4
"18",0,2.66666666666667,1.63636363636364,0.690909090909091,0.455882352941176,0.755555555555556,0.285714285714286
"19",0,1.33333333333333,0.436363636363636,0.945454545454545,0.235294117647059,1.08888888888889,0.571428571428571
"20",0,0,0,0.618181818181818,0.661764705882353,1.53333333333333,0.857142857142857
"21",0,2,0.363636363636364,1.63636363636364,3.17647058823529,2.82222222222222,2.38095238095238
"22",0,2.66666666666667,0.545454545454546,2.36363636363636,3.16176470588235,2.55555555555556,2.66666666666667
"23",0,0.666666666666667,0.181818181818182,0.727272727272727,0.529411764705882,0.533333333333333,0.571428571428571
"24",0,0,0,0,0.426470588235294,0.466666666666667,0.476190476190476
"25",0,0,0,0,0.426470588235294,0.466666666666667,0.476190476190476
"26",0,0.666666666666667,0.181818181818182,0.181818181818182,0.117647058823529,0.2,1.33333333333333
"27",0,3.33333333333333,0.363636363636364,2.58181818181818,1.97058823529412,1.88888888888889,3.42857142857143
"28",0,2.66666666666667,0.363636363636364,2.4,1.97058823529412,1.88888888888889,2.38095238095238
"29",0,0,0.181818181818182,0.181818181818182,0.117647058823529,0.2,0.285714285714286
"30",0,4,1.89090909090909,2.03636363636364,1.76470588235294,1.26666666666667,3.61904761904762
"31",0,5.33333333333333,2.58181818181818,2.18181818181818,2.26470588235294,3.11111111111111,4.0952380952381
"32",0,4,1.81818181818182,0.690909090909091,1.23529411764706,2.31111111111111,1.04761904761905
"33",0,2.66666666666667,1.12727272727273,0.872727272727273,0.852941176470588,0.866666666666667,0.857142857142857
"34",0,0.666666666666667,0.727272727272727,0.836363636363636,0.852941176470588,1.26666666666667,0.571428571428571
"35",0,0.666666666666667,0.727272727272727,0.327272727272727,1.30882352941176,1.62222222222222,1.61904761904762
"36",0,0,0,0,0.573529411764706,0.755555555555556,1.33333333333333
"37",0,0.666666666666667,0.690909090909091,0.181818181818182,0.455882352941176,0.755555555555556,0.571428571428571
"38",0,0.666666666666667,0.690909090909091,0.181818181818182,0.455882352941176,0.755555555555556,0.571428571428571
"39",0,0.666666666666667,0.654545454545455,0.181818181818182,0.573529411764706,0.2,0.285714285714286
"40",0,0.666666666666667,0.654545454545455,0.363636363636364,0.691176470588235,0.4,0.285714285714286
"41",0,0,0,0.181818181818182,0.117647058823529,0.2,0
"42",0,0,0,0,0,0,0
"43",0,1.33333333333333,0.181818181818182,0.909090909090909,0.117647058823529,0,0.285714285714286
"44",0,2,0.181818181818182,0.909090909090909,0.117647058823529,0.8,0.571428571428571
"45",0,2.66666666666667,1.74545454545455,0,0.794117647058824,1,1.04761904761905
"46",0,3.33333333333333,2.25454545454545,0.909090909090909,1.14705882352941,0.2,1.04761904761905
"47",0,2.66666666666667,1.6,1.63636363636364,1.01470588235294,1.2,0.571428571428571
"48",0,2,1.09090909090909,1.45454545454545,1.26470588235294,1.55555555555556,0.761904761904762
"49",0,0.666666666666667,0.181818181818182,0.727272727272727,0.602941176470588,0.355555555555556,0.476190476190476
"50",0,0.666666666666667,0.363636363636364,0.654545454545455,0.882352941176471,1.06666666666667,0.285714285714286
"51",0,1.33333333333333,0.181818181818182,1.01818181818182,1.30882352941176,1.77777777777778,0.857142857142857
"52",0,1.33333333333333,0.618181818181818,0.363636363636364,1.10294117647059,0.711111111111111,0.857142857142857
"53",0,0.666666666666667,0.618181818181818,0,0.676470588235294,0,0.285714285714286
"54",0,0,0,0,0.117647058823529,0,0
"55",0,0.666666666666667,0,0.181818181818182,0.455882352941176,0,1.14285714285714
"56",0,1.33333333333333,0,0.727272727272727,0.794117647058824,0.555555555555556,1.71428571428571
"57",0,1.33333333333333,0.181818181818182,1.16363636363636,1.57352941176471,1.82222222222222,1.04761904761905
"58",0,1.33333333333333,0.363636363636364,1.12727272727273,2.05882352941176,1.82222222222222,0.476190476190476
"59",0,0.666666666666667,0.363636363636364,0.509090909090909,1.36764705882353,0.755555555555556,0.285714285714286
"60",0,0,0.181818181818182,0.545454545454546,0.661764705882353,0.4,0.571428571428571
"61",0,1.33333333333333,0.872727272727273,3.34545454545455,2.42647058823529,1.68888888888889,1.33333333333333
"62",0,1.33333333333333,0.872727272727273,2.8,2.19117647058824,1.48888888888889,1.04761904761905
"63",0,2.66666666666667,0.363636363636364,0.690909090909091,0.352941176470588,0.733333333333333,0.571428571428571
"64",0,2.66666666666667,0.363636363636364,0.690909090909091,0.352941176470588,0.733333333333333,0.571428571428571
"65",0,0.666666666666667,0,0.181818181818182,0.117647058823529,0,0
"66",0,0.666666666666667,0,0.509090909090909,0.426470588235294,0,0
"67",0,0,0.363636363636364,1.41818181818182,0.75,1,0.285714285714286
"68",0,0,0.363636363636364,1.09090909090909,0.441176470588235,1,0.285714285714286
"69",0,0,0.836363636363636,1.49090909090909,1.58823529411765,1.82222222222222,0.476190476190476
"70",0,0,1.01818181818182,1.67272727272727,2.01470588235294,1.82222222222222,0.476190476190476
"71",0,0,0.181818181818182,0.181818181818182,0.426470588235294,0,0
"72",0,0,0.363636363636364,0.181818181818182,0.75,1.08888888888889,0.285714285714286
"73",0,0,0.363636363636364,0.181818181818182,0.75,1.08888888888889,0.285714285714286
"74",0,0.666666666666667,0.181818181818182,0.436363636363636,0.382352941176471,0.2,0.476190476190476
"75",0,1.33333333333333,0.181818181818182,0.618181818181818,0.382352941176471,0.2,0.476190476190476
"76",0,1.33333333333333,0.181818181818182,0.545454545454546,0,0.355555555555556,0
"77",0,0.666666666666667,0.545454545454546,0.981818181818182,0.117647058823529,0.355555555555556,0.476190476190476
"78",0,1.33333333333333,1.05454545454545,1.12727272727273,0.455882352941176,0.555555555555556,1.23809523809524
"79",0,1.33333333333333,0.690909090909091,0.509090909090909,0.338235294117647,0.555555555555556,0.761904761904762
"80",0,0.666666666666667,0,0.327272727272727,0.308823529411765,0.933333333333333,0.571428571428571
"81",0,1.33333333333333,0,0.654545454545455,0.764705882352941,0.933333333333333,1.71428571428571
"82",0,0.666666666666667,0,0.327272727272727,0.455882352941177,0,1.71428571428571
"83",0,1.33333333333333,1.01818181818182,1.92727272727273,1.98529411764706,1.73333333333333,1.52380952380952
"84",0,1.33333333333333,1.01818181818182,1.92727272727273,1.98529411764706,1.73333333333333,0.952380952380952
"85",0,2,0.545454545454546,0.363636363636364,0.75,0.2,0.285714285714286
"86",0,2,0.545454545454546,0.363636363636364,0.75,0.2,0.285714285714286
"87",0,2,2,2.61818181818182,2.89705882352941,1.8,1.33333333333333
"88",0,2,2,2.61818181818182,2.89705882352941,1.8,1.33333333333333
"89",0,0.666666666666667,0.363636363636364,0.690909090909091,0.897058823529412,0.4,0.285714285714286
"90",0,1.33333333333333,0.545454545454546,1.23636363636364,1.35294117647059,1.13333333333333,2.09523809523809
"91",0,0.666666666666667,0.363636363636364,0.545454545454546,0.455882352941176,0.733333333333333,1.80952380952381
"92",0,0,0.181818181818182,0,0,0,0
"93",0,0,0.181818181818182,0,0,0,0.285714285714286
"94",0,2,0.363636363636364,0.181818181818182,0.588235294117647,0.911111111111111,0.857142857142857
"95",0,2,0.181818181818182,0.181818181818182,0.588235294117647,0.911111111111111,0.571428571428571
"96",0,0.666666666666667,0.8,1.23636363636364,0.676470588235294,0.755555555555556,0.476190476190476
"97",0,0.666666666666667,0.8,1.23636363636364,0.676470588235294,0.755555555555556,0.476190476190476
"98",0,0,0,0,0,0,0
"99",0,3.33333333333333,1.70909090909091,1.05454545454545,2.27941176470588,2.53333333333333,1.42857142857143
"100",0,3.33333333333333,1.70909090909091,2.03636363636364,3.67647058823529,2.73333333333333,1.42857142857143
"101",0,0,0.909090909090909,1.16363636363636,1.39705882352941,0.4,0
"102",0,1.33333333333333,1.34545454545455,0.618181818181818,1.23529411764706,1.22222222222222,0
"103",0,1.33333333333333,0.436363636363636,0.436363636363636,1.23529411764706,1.02222222222222,0
"104",0,0,0,0,0.220588235294118,0,0
"105",0,0,0,0,0.338235294117647,0.2,0
"106",0,0,0,0,0.117647058823529,0.2,0
"107",0,0,0,0,0,0,0
"108",0,0,0.181818181818182,0,0.352941176470588,0.2,0.285714285714286
"109",0,2,1.56363636363636,1.56363636363636,2.27941176470588,1.26666666666667,2
"110",0,2,1.74545454545455,1.56363636363636,2.04411764705882,1.26666666666667,1.71428571428571
"111",0,0,0.8,0,0.117647058823529,0.2,0
"112",0,0,0.436363636363636,0.181818181818182,0,0,0.476190476190476
"113",0,1.33333333333333,0.872727272727273,0.872727272727273,0.926470588235294,2,1.52380952380952
"114",0,1.33333333333333,0.872727272727273,1.05454545454545,0.926470588235294,2,1.80952380952381
"115",0,0.666666666666667,0,0.545454545454546,0,0,1.71428571428571
"116",0,2,0.8,1.12727272727273,0.779411764705882,0,2
"117",0,1.33333333333333,1.34545454545455,2.76363636363636,1.95588235294118,1,1.04761904761905
"118",0,0,0.545454545454546,1.81818181818182,1.17647058823529,1,0
"119",0,0.666666666666667,0,0.327272727272727,0.308823529411765,0.2,0.285714285714286
"120",0,0.666666666666667,0,0.872727272727273,0.308823529411765,0.2,0.857142857142857
"121",0,0,0,0.545454545454546,0,0,0.571428571428571
"122",0,0,0,0,0,0,0
"123",0,0,0,0,0,0,0
"124",0,0,0,0,0,0,0.285714285714286
"125",0,0.666666666666667,0.690909090909091,0.509090909090909,0.485294117647059,0.533333333333333,1.33333333333333
"126",0,0.666666666666667,0.690909090909091,1.2,0.485294117647059,0.888888888888889,1.04761904761905
"127",0,0.666666666666667,0.181818181818182,0.690909090909091,0,0.555555555555556,0.285714285714286
"128",0,2,0.909090909090909,0.509090909090909,0.823529411764706,0.733333333333333,1.33333333333333
"129",0,1.33333333333333,0.727272727272727,0.509090909090909,0.941176470588235,0.533333333333333,1.04761904761905
"130",0,0,0.181818181818182,0,0.5,0.755555555555556,0.571428571428571
"131",0,0,0.181818181818182,0,0.382352941176471,0.755555555555556,0.571428571428571
"132",0,0,0,0,0,0,0
"133",0,2,0.181818181818182,1.52727272727273,1.39705882352941,1.77777777777778,2
"134",0,2.66666666666667,0.181818181818182,1.52727272727273,1.86764705882353,2.17777777777778,2.57142857142857
"135",0,1.33333333333333,0.690909090909091,1.01818181818182,1.77941176470588,0.8,1.04761904761905
"136",0,0.666666666666667,0.690909090909091,1.01818181818182,1.30882352941176,0.4,0.476190476190476
"137",0,0.666666666666667,0.181818181818182,0.181818181818182,0.352941176470588,0.6,0
"138",0,1.33333333333333,1.23636363636364,1.63636363636364,2,2.2,1.14285714285714
"139",0,0.666666666666667,1.05454545454545,1.45454545454545,1.64705882352941,1.6,1.42857142857143
"140",0,0,0,0.763636363636364,0.235294117647059,0.555555555555556,0.285714285714286
"141",0,1.33333333333333,2.25454545454545,2.94545454545455,2.14705882352941,1.46666666666667,1.71428571428571
"142",0,1.33333333333333,2.25454545454545,2.72727272727273,2.35294117647059,1.11111111111111,2
"143",0,0,0,0.545454545454545,0.441176470588235,0.2,0.285714285714286
"144",0,0,0,0.909090909090909,1.08823529411765,1.6,1.61904761904762
"145",0,0.666666666666667,0.545454545454545,1.89090909090909,2.05882352941176,1.95555555555556,2.19047619047619
"146",0,1.33333333333333,0.872727272727273,0.981818181818182,0.970588235294118,0.355555555555556,0.571428571428571
"147",0,2.66666666666667,0.690909090909091,0.327272727272727,0.617647058823529,0.733333333333333,1.33333333333333
"148",0,2,0.363636363636364,0.509090909090909,0.735294117647059,0.933333333333333,2.0952380952381
"149",0,0.666666666666667,0.327272727272727,1.2,0.352941176470588,0.2,0.761904761904762
"150",0,0.666666666666667,0.327272727272727,1.01818181818182,0.235294117647059,0,0
"151",0,2,1.49090909090909,0.8,0.882352941176471,0.666666666666667,0.571428571428571
"152",0,2,1.49090909090909,0.8,0.882352941176471,0.666666666666667,0.571428571428571
"153",0,0.666666666666667,0,0.181818181818182,0.220588235294118,0,0
"154",0,0.666666666666667,0,0.363636363636364,0.441176470588235,0.822222222222222,0
"155",0,2.66666666666667,1.49090909090909,3.16363636363636,2,4.33333333333333,0.857142857142857
"156",0,4,1.49090909090909,2.98181818181818,1.89705882352941,3.51111111111111,1.42857142857143
"157",0,1.33333333333333,0.690909090909091,0,0.117647058823529,0.2,0.857142857142857
"158",0,1.33333333333333,1.23636363636364,0,1.14705882352941,0.933333333333333,0.571428571428571
"159",0,1.33333333333333,0.545454545454545,0,1.38235294117647,0.733333333333333,0.285714285714286
"160",0,0,0.181818181818182,0,0.235294117647059,0,0.571428571428571
"161",0,0,0.181818181818182,0,0,0,1.14285714285714
"162",0,0,0,0,0,0,0.571428571428571
"163",0,0,0,0,0,0,0
"164",0,0.666666666666667,1.2,0.181818181818182,0.735294117647059,0.933333333333334,1.52380952380952
"165",0,3.33333333333333,1.38181818181818,1.05454545454545,2.05882352941176,2.8,3.23809523809524
"166",0,2.66666666666667,0.181818181818182,1.05454545454545,1.55882352941176,2.06666666666667,2
"167",0,0,0,0.181818181818182,0.235294117647059,0.2,0.285714285714286
"168",0,1.33333333333333,0.509090909090909,0,1.23529411764706,0,0.571428571428571
"169",0,1.33333333333333,0.509090909090909,0,1.23529411764706,0,0.571428571428571
"170",0,0.666666666666667,0.363636363636364,0.181818181818182,0.544117647058824,0.4,0
"171",0,0.666666666666667,0.363636363636364,0.181818181818182,0.661764705882353,0.755555555555556,0
"172",0,0,0,0.509090909090909,0.235294117647059,0.555555555555556,0.476190476190476
"173",0,0,0.181818181818182,0.509090909090909,0.235294117647059,0.2,0.761904761904762
"174",0,0,0.181818181818182,0,0.117647058823529,0,0.285714285714286
"175",0,0,0.181818181818182,0.181818181818182,0.117647058823529,0.2,0.285714285714286
"176",0,0,0.181818181818182,0.181818181818182,0.117647058823529,0.2,0.285714285714286
"177",0,0,0.436363636363636,0,0.235294117647059,0,0.857142857142857
"178",0,0,0.436363636363636,0.545454545454545,0.661764705882353,0.2,1.14285714285714
"179",0,0,0.727272727272727,2.14545454545455,1.44117647058824,1.35555555555556,0.857142857142857
"180",0,0,1.27272727272727,2.14545454545455,1.01470588235294,1.35555555555556,0.571428571428571
"181",0,0,0.545454545454545,0.727272727272727,0.779411764705882,0.955555555555556,0.571428571428571
"182",0,0,0.327272727272727,0.363636363636364,1.30882352941176,1.11111111111111,0.857142857142857
"183",0,0.666666666666667,1.16363636363636,1.70909090909091,2.55882352941176,1.84444444444444,1.9047619047619
"184",0,0.666666666666667,0.836363636363636,1.52727272727273,2.02941176470588,1.48888888888889,1.61904761904762
"185",0,0,0,0,0,0,0
"186",0,0,0,0,0,0,0
"187",0,0,0,0.327272727272727,0.235294117647059,0.2,0.285714285714286
"188",0,0.666666666666667,0.509090909090909,1.2,1.32352941176471,0.555555555555556,0.857142857142857
"189",0,0.666666666666667,0.509090909090909,0.872727272727273,1.08823529411765,0.355555555555556,0.571428571428571
"190",0,0,0,0,0,0,0
"191",0,0,0,0,0,0,0
"192",0,0,0,0.181818181818182,0.382352941176471,0.466666666666667,0
"193",0,0,0,0.181818181818182,0.382352941176471,0.466666666666667,0
"194",0,0,0.181818181818182,0.509090909090909,0.455882352941177,1.11111111111111,0
"195",0,0.666666666666667,0.181818181818182,0.509090909090909,0.573529411764706,1.11111111111111,0
"196",0,2.66666666666667,0.618181818181818,1.2,2.35294117647059,2.13333333333333,2.95238095238095
"197",0,3.33333333333333,1.12727272727273,1.2,3.39705882352941,2.53333333333333,3.52380952380952
"198",0,1.33333333333333,1.05454545454545,1.63636363636364,2.36764705882353,1.66666666666667,0.857142857142857
"199",0,0.666666666666667,0.545454545454546,1.63636363636364,1.20588235294118,1.93333333333333,0.857142857142857
"200",0,1.33333333333333,0.181818181818182,0.181818181818182,0.220588235294118,0.866666666666667,0.571428571428571
"201",0,0.666666666666667,0.727272727272727,0.981818181818182,1,0.955555555555556,0.571428571428571
"202",0,0.666666666666667,1.09090909090909,2.07272727272727,1.20588235294118,0.955555555555556,0.857142857142857
"203",0,0.666666666666667,0.545454545454546,1.27272727272727,0.426470588235294,0.2,0.285714285714286
"204",0,0.666666666666667,1.30909090909091,2.4,1.23529411764706,2.02222222222222,1.52380952380952
"205",0,0.666666666666667,1.30909090909091,2.76363636363636,2.13235294117647,2.88888888888889,1.80952380952381
"206",0,0,0,0.545454545454546,1.25,0.866666666666667,0.285714285714286
"207",0,0,0,0.181818181818182,0.352941176470588,0,0
"208",0,0,0.545454545454546,0,0.117647058823529,0.4,0.285714285714286
"209",0,0,0.545454545454546,0,0.117647058823529,0.4,0.285714285714286
"210",0,0.666666666666667,0.327272727272727,0,0,0,0
"211",0,0.666666666666667,0.327272727272727,0.181818181818182,0.779411764705882,0.822222222222222,0.285714285714286
"212",0,1.33333333333333,0.545454545454545,1.2,1.5,1.71111111111111,1.14285714285714
"213",0,1.33333333333333,0.545454545454545,1.01818181818182,0.720588235294118,0.888888888888889,0.857142857142857
"214",0,1.33333333333333,0.872727272727273,0.509090909090909,0.426470588235294,0.2,0.761904761904762
"215",0,1.33333333333333,0.872727272727273,0.509090909090909,0.426470588235294,0.2,0.761904761904762
"216",0,0,0.181818181818182,0.181818181818182,0.573529411764706,0.2,1.04761904761905
"217",0,0,0.181818181818182,0.181818181818182,0.573529411764706,0.2,1.04761904761905
"218",0,0,0,0,0,0,0
"219",0,0,0.181818181818182,0.872727272727273,0.441176470588235,0.466666666666667,0.285714285714286
"220",0,0,0.181818181818182,0.872727272727273,0.441176470588235,0.466666666666667,0.285714285714286
"221",0,0,0.327272727272727,1.41818181818182,1.02941176470588,0.711111111111111,0.571428571428571
"222",0,0,1.05454545454545,1.6,1.33823529411765,0.911111111111111,0.571428571428571
"223",0,0,0.727272727272727,0.181818181818182,0.308823529411765,0.2,0
"224",0,0.666666666666667,0.327272727272727,0.327272727272727,0.5,0.355555555555556,0.285714285714286
"225",0,2,0.836363636363636,0.327272727272727,1.52941176470588,1.08888888888889,1.9047619047619
"226",0,2,0.509090909090909,0,1.02941176470588,0.733333333333333,1.61904761904762
"227",0,0.666666666666667,0.436363636363636,0,0,0,0
"228",0,0,0.436363636363636,0,0,0,0
"229",0,0,0,0,0,0,0
"230",0,0,0,0,0,0,0
"231",0,0,0,0,0,0,0
"232",0,0.666666666666667,0,0.654545454545455,0.852941176470588,0.8,0.571428571428571
"233",0,2,1.6,0.654545454545455,1.30882352941176,1,1.33333333333333
"234",0,1.33333333333333,1.6,0,0.455882352941176,0.2,0.761904761904762
